mort_date,year,month,month_numerical,site_id,latitude,longitude,mort_action,mort_contributing,mort_comments,company,site,zone,species,mort_cause,mortality_events,mot_control,algalbloom,ag_control,low_do,ldocontrol,treatment,treatment_control,date,year class
,2017,May,5,790,,,,,,Grieg Seafood BC,Conville Bay,Discovery Islands,,,0,1,0,1,0,1,0,1,5/1/2017,1
,2017,May,5,819,,,,,,Cermaq Canada,Concepcion,Broughton Archipelago,,,0,1,0,1,0,1,0,1,5/1/2017,1
,2017,May,5,820,,,,,,Grieg Seafood BC,97,Broughton Archipelago,,,0,1,0,1,0,1,0,1,5/17/2017,1
,2017,May,5,821,,,,,,Grieg Seafood BC,Kid Bay,Broughton Archipelago,,,0,1,0,1,0,1,0,1,5/20/2017,1
,2017,May,5,831,,,,,,Grieg Seafood BC,Venture Point,Port Hardy,,,0,1,0,1,0,1,0,1,5/30/2017,1
,2017,May,5,869,,,,,,Cermaq Canada,Noo-la,Broughton Archipelago,,,0,1,0,1,0,1,0,1,5/11/2017,1
,2017,May,5,871,,,,,,Creative Salmon Company,Baxter Islet,Discovery Islands,,,0,1,0,1,0,1,0,1,n/a,1
,2017,May,5,892,,,,,,Grieg Seafood BC,Binns Island,Port Hardy,,,0,1,0,1,0,1,0,1,5/31/2017,1
,2017,May,5,1059,,,,,,Grieg Seafood BC,Swanson,Broughton Archipelago,,,0,1,0,1,0,1,0,1,5/4/2017,1
,2017,May,5,1079,,,,,,Creative Salmon Company,Williamson,Esperanza Inlet,,,0,1,0,1,0,1,0,1,n/a,1
,2017,May,5,1144,,,,,,Cermaq Canada,Chancellor Channel,Broughton Archipelago,,,0,1,0,1,0,1,0,1,5/13/2017,1
,2017,May,5,1145,,,,,,Grieg Seafood BC,Shelter Bay,Broughton Archipelago,,,0,1,0,1,0,1,0,1,5/13/2017,1
,2017,May,5,1148,,,,,,Cermaq Canada,Brougham Point,Clayoquot Sound,,,0,1,0,1,0,1,0,1,5/4/2017,1
,2017,May,5,1237,,,,,,Grieg Seafood BC,Port Elizabeth,Quatsino Sound,,,0,1,0,1,0,1,0,1,5/25/2017,1
,2017,May,5,1288,,,,,,Grieg Seafood BC,Ghi ya,Port Hardy,,,0,1,0,1,0,1,0,1,5/10/2017,1
,2017,May,5,1293,,,,,,Grieg Seafood BC,Glacial Creek,Port Hardy,,,0,1,0,1,0,1,0,1,42868,1
,2017,May,5,1300,,,,,,Grieg Seafood BC,Althorpe,Discovery Islands,,,0,1,0,1,0,1,0,1,5/23/2017,1
,2017,May,5,1336,,,,,,Cermaq Canada,Wa-kwa,Broughton Archipelago,,,0,1,0,1,0,1,0,1,5/17/2017,1
,2017,May,5,1338,,,,,,Grieg Seafood BC,Muchalat North,Quatsino Sound,,,0,1,0,1,0,1,0,1,5/29/2017,1
,2017,May,5,1350,,,,,,Grieg Seafood BC,Vantage,Port Hardy,,,0,1,0,1,0,1,0,1,5/12/2017,1
,2017,May,5,1507,,,,,,Cermaq Canada,Plover Point,Clayoquot Sound,,,0,1,0,1,0,1,0,1,5/2/2017,1
,2017,May,5,1581,,,,,,Grieg Seafood BC,Lees Bay,Discovery Islands,,,0,1,0,1,0,1,0,1,5/2/2017,2
,2017,May,5,1586,,,,,,Grieg Seafood BC,Frederick Arm,Broughton Archipelago,,,0,1,0,1,0,1,0,1,5/3/2017,2
,2017,May,5,1618,,,,,,Grieg Seafood BC,Lutes Creek,Broughton Archipelago,,,0,1,0,1,0,1,0,1,n/a,2
,2017,May,5,1697,,,,,,Creative Salmon Company,Duncan Island,Sunshine Coast,,,0,1,0,1,0,1,0,1,n/a,2
,2017,May,5,1698,,,,,,Creative Salmon Company,Ahlstrom,Sunshine Coast,,,0,1,0,1,0,1,0,1,5/4/2017,2
,2017,May,5,1700,,,,,,Creative Salmon Company,Raza Island,Nootka Sound,,,0,1,0,1,0,1,0,1,5/20/2017,1
,2017,May,5,1738,,,,,,Creative Salmon Company,Bare Bluff,Nootka Sound,,,0,1,0,1,0,1,0,1,5/18/2017,1
,2017,May,5,1789,,,,,,Creative Salmon Company,Cypress Harbour,Nootka Sound,,,0,1,0,1,0,1,0,1,5/25/2017,1
,2017,May,5,1839,,,,,,Creative Salmon Company,93,Broughton Archipelago,,,0,1,0,1,0,1,0,1,5/26/2017,1
,2017,May,5,1849,,,,,,Creative Salmon Company,Rant Point,Nootka Sound,,,0,1,0,1,0,1,0,1,5/20/2017,1
,2017,May,5,1895,,,,,,Grieg Seafood BC,Upper Retreat,Central Coast,,,0,1,0,1,0,1,0,1,5/17/2017,2
,2017,May,5,7713,,,,,,Grieg Seafood BC,Doyle Island,Central Coast,,,0,1,0,1,0,1,0,1,5/9/2017,2
,2017,May,5,7714,,,,,,Grieg Seafood BC,Alexander,Central Coast,,,0,1,0,1,0,1,0,1,5/2/2017,2
,2017,November,11,141,,,,,,Grieg Seafood BC,Sheep Passage,Broughton Archipelago,,,0,1,0,1,0,1,0,1,11/13/2017,2
,2017,November,11,144,,,,,,Grieg Seafood BC,Marsh Bay,Quatsino Sound,,,0,1,0,1,0,1,0,1,11/15/2017,2
,2017,November,11,211,,,,,,Grieg Seafood BC,Salten,Discovery Islands,,,0,1,0,1,0,1,0,1,43051,2
,2017,November,11,221,,,,,,Creative Salmon Company,91,Sunshine Coast,,,0,1,0,1,0,1,0,1,11/18/2017,2
,2017,November,11,227,,,,,,Cermaq Canada,Baxter Islets,Clayoquot Sound,,,0,1,0,1,0,1,0,1,11/3/2017,2
,2017,November,11,234,,,,,,Cermaq Canada,Fortune Channel,Clayoquot Sound,,,0,1,0,1,0,1,0,1,11/17/2017,2
,2017,November,11,303,,,,,,Grieg Seafood BC,Humphrey Rock,Sunshine Coast,,,0,1,0,1,0,1,0,1,n/a,2
,2017,November,11,304,,,,,,Cermaq Canada,Sir Edmund Bay,Discovery Islands,,,0,1,0,1,0,1,0,1,n/a,2
,2017,November,11,306,,,,,,Cermaq Canada,92,Discovery Islands,,,0,1,0,1,0,1,0,1,11/3/2017,1
,2017,November,11,314,,,,,,Cermaq Canada,Sonora Point,Clayoquot Sound,,,0,1,0,1,0,1,0,1,11/17/2017,1
,2017,November,11,332,,,,,,Creative Salmon Company,St. Vincent Bay,Sunshine Coast,,,0,1,0,1,0,1,0,1,11/23/2017,1
,2017,November,11,458,,,,,,Cermaq Canada,Esperanza,Broughton Archipelago,,,0,1,0,1,0,1,0,1,11/24/2017,1
,2017,November,11,465,,,,,,Grieg Seafood BC,87,Broughton Archipelago,,,0,1,0,1,0,1,0,1,11/11/2017,1
,2017,November,11,467,,,,,,Grieg Seafood BC,Phillips Arm,Broughton Archipelago,,,0,1,0,1,0,1,0,1,11/27/2017,2
,2017,November,11,520,,,,,,Cermaq Canada,Bedwell,Clayoquot Sound,,,0,1,0,1,0,1,0,1,11/22/2017,2
,2017,November,11,526,,,,,,Cermaq Canada,Shelter Pass,Clayoquot Sound,,,0,1,0,1,0,1,0,1,11/17/2017,2
,2017,November,11,527,,,,,,Cermaq Canada,Steamer,Clayoquot Sound,,,0,1,0,1,0,1,0,1,11/17/2017,2
,2017,November,11,543,,,,,,Cermaq Canada,Robertson,Clayoquot Sound,,,0,1,0,1,0,1,0,1,11/2/2017,2
,2017,November,11,728,,,,,,Cermaq Canada,Wanx talis,Broughton Archipelago,,,0,1,0,1,0,1,0,1,n/a,2
,2017,November,11,746,,,,,,Creative Salmon Company,Wehlis Bay,Sunshine Coast,,,0,1,0,1,0,1,0,1,11/22/2017,2
,2017,November,11,820,,,,,,Grieg Seafood BC,97,Broughton Archipelago,,,0,1,0,1,0,1,0,1,11/4/2017,2
,2017,November,11,821,,,,,,Grieg Seafood BC,Kid Bay,Broughton Archipelago,,,0,1,0,1,0,1,0,1,11/5/2017,2
,2017,November,11,869,,,,,,Cermaq Canada,Noo-la,Broughton Archipelago,,,0,1,0,1,0,1,0,1,n/a,2
,2017,November,11,871,,,,,,Creative Salmon Company,Baxter Islet,Discovery Islands,,,0,1,0,1,0,1,0,1,11/25/2017,2
,2017,November,11,892,,,,,,Grieg Seafood BC,Binns Island,Port Hardy,,,0,1,0,1,0,1,0,1,n/a,2
,2017,November,11,1059,,,,,,Grieg Seafood BC,Swanson,Broughton Archipelago,,,0,1,0,1,0,1,0,1,11/26/2017,1
,2017,November,11,1144,,,,,,Cermaq Canada,Chancellor Channel,Broughton Archipelago,,,0,1,0,1,0,1,0,1,11/1/2017,1
,2017,November,11,1145,,,,,,Grieg Seafood BC,Shelter Bay,Broughton Archipelago,,,0,1,0,1,0,1,0,1,11/5/2017,1
,2017,November,11,1237,,,,,,Grieg Seafood BC,Port Elizabeth,Quatsino Sound,,,0,1,0,1,0,1,0,1,11/15/2017,2
,2017,November,11,1300,,,,,,Grieg Seafood BC,Althorpe,Discovery Islands,,,0,1,0,1,0,1,0,1,11/23/2017,2
,2017,November,11,1338,,,,,,Grieg Seafood BC,Muchalat North,Quatsino Sound,,,0,1,0,1,0,1,0,1,11/7/2017,2
,2017,November,11,1350,,,,,,Grieg Seafood BC,Vantage,Port Hardy,,,0,1,0,1,0,1,0,1,11/9/2017,1
,2017,November,11,1401,,,,,,Cermaq Canada,Burdwood,Discovery Islands,,,0,1,0,1,0,1,0,1,11/1/2017,1
,2017,November,11,1507,,,,,,Cermaq Canada,Plover Point,Clayoquot Sound,,,0,1,0,1,0,1,0,1,11/17/2017,1
,2017,November,11,1537,,,,,,Cermaq Canada,Barnes Bay,Clayoquot Sound,,,0,1,0,1,0,1,0,1,11/16/2017,1
,2017,November,11,1581,,,,,,Grieg Seafood BC,Lees Bay,Discovery Islands,,,0,1,0,1,0,1,0,1,11/6/2017,1
,2017,November,11,1586,,,,,,Grieg Seafood BC,Frederick Arm,Broughton Archipelago,,,0,1,0,1,0,1,0,1,11/14/2017,1
,2017,November,11,1618,,,,,,Grieg Seafood BC,Lutes Creek,Broughton Archipelago,,,0,1,0,1,0,1,0,1,43044,1
,2017,November,11,1691,,,,,,Grieg Seafood BC,Mahatta West,Central Coast,,,0,1,0,1,0,1,0,1,n/a,1
,2017,November,11,1697,,,,,,Creative Salmon Company,Duncan Island,Sunshine Coast,,,0,1,0,1,0,1,0,1,n/a,1
,2017,November,11,1698,,,,,,Creative Salmon Company,Ahlstrom,Sunshine Coast,,,0,1,0,1,0,1,0,1,11/16/2017,1
,2017,November,11,1702,,,,,,Grieg Seafood BC,Koskimo,Central Coast,,,0,1,0,1,0,1,0,1,11/24/2017,1
,2017,November,11,1789,,,,,,Creative Salmon Company,Cypress Harbour,Nootka Sound,,,0,1,0,1,0,1,0,1,11/16/2017,2
,2017,November,11,1825,,,,,,Creative Salmon Company,Ross Pass,Broughton Archipelago,,,0,1,0,1,0,1,0,1,n/a,2
,2017,November,11,1839,,,,,,Creative Salmon Company,93,Broughton Archipelago,,,0,1,0,1,0,1,0,1,n/a,2
,2017,November,11,1849,,,,,,Creative Salmon Company,Rant Point,Nootka Sound,,,0,1,0,1,0,1,0,1,11/25/2017,2
,2017,November,11,1862,,,,,,Creative Salmon Company,Lime Point,Esperanza Inlet,,,0,1,0,1,0,1,0,1,11/15/2017,2
,2017,November,11,1895,,,,,,Grieg Seafood BC,Upper Retreat,Central Coast,,,0,1,0,1,0,1,0,1,11/4/2017,2
,2017,November,11,6668,,,,,,Cermaq Canada,Sargeaunt Pass,Clayoquot Sound,,,0,1,0,1,0,1,0,1,n/a,2
,2017,November,11,7053,,,,,,Grieg Seafood BC,Hecate,Port Hardy,,,0,1,0,1,0,1,0,1,11/19/2017,2
,2017,November,11,7054,,,,,,Grieg Seafood BC,94,Port Hardy,,,0,1,0,1,0,1,0,1,11/17/2017,2
,2017,October,10,141,,,,,,Grieg Seafood BC,Sheep Passage,Broughton Archipelago,,,0,1,0,1,0,1,0,1,10/31/2017,1
,2017,October,10,144,,,,,,Grieg Seafood BC,Marsh Bay,Quatsino Sound,,,0,1,0,1,0,1,0,1,10/29/2017,1
,2017,October,10,211,,,,,,Grieg Seafood BC,Salten,Discovery Islands,,,0,1,0,1,0,1,0,1,10/16/2017,1
,2017,October,10,227,,,,,,Cermaq Canada,Baxter Islets,Clayoquot Sound,,,0,1,0,1,0,1,0,1,10/1/2017,1
,2017,October,10,234,,,,,,Cermaq Canada,Fortune Channel,Clayoquot Sound,,,0,1,0,1,0,1,0,1,10/15/2017,1
,2017,October,10,303,,,,,,Grieg Seafood BC,Humphrey Rock,Sunshine Coast,,,0,1,0,1,0,1,0,1,n/a,1
,2017,October,10,304,,,,,,Cermaq Canada,Sir Edmund Bay,Discovery Islands,,,0,1,0,1,0,1,0,1,n/a,1
,2017,October,10,306,,,,,,Cermaq Canada,92,Discovery Islands,,,0,1,0,1,0,1,0,1,10/21/2017,1
,2017,October,10,314,,,,,,Cermaq Canada,Sonora Point,Clayoquot Sound,,,0,1,0,1,0,1,0,1,10/19/2017,1
,2017,October,10,458,,,,,,Cermaq Canada,Esperanza,Broughton Archipelago,,,0,1,0,1,0,1,0,1,10/22/2017,1
,2017,October,10,465,,,,,,Grieg Seafood BC,87,Broughton Archipelago,,,0,1,0,1,0,1,0,1,10/25/2017,1
,2017,October,10,467,,,,,,Grieg Seafood BC,Phillips Arm,Broughton Archipelago,,,0,1,0,1,0,1,0,1,10/12/2017,1
,2017,October,10,520,,,,,,Cermaq Canada,Bedwell,Clayoquot Sound,,,0,1,0,1,0,1,0,1,n/a,1
,2017,October,10,526,,,,,,Cermaq Canada,Shelter Pass,Clayoquot Sound,,,0,1,0,1,0,1,0,1,n/a,1
,2017,October,10,527,,,,,,Cermaq Canada,Steamer,Clayoquot Sound,,,0,1,0,1,0,1,0,1,10/17/2017,1
,2017,October,10,540,,,,,,Cermaq Canada,Gore,Clayoquot Sound,,,0,1,0,1,0,1,0,1,n/a,1
,2017,October,10,543,,,,,,Cermaq Canada,Robertson,Clayoquot Sound,,,0,1,0,1,0,1,0,1,10/2/2017,1
,2017,October,10,746,,,,,,Creative Salmon Company,Wehlis Bay,Sunshine Coast,,,0,1,0,1,0,1,0,1,n/a,2
,2017,October,10,820,,,,,,Grieg Seafood BC,97,Broughton Archipelago,,,0,1,0,1,0,1,0,1,10/5/2017,2
,2017,October,10,821,,,,,,Grieg Seafood BC,Kid Bay,Broughton Archipelago,,,0,1,0,1,0,1,0,1,10/22/2017,2
,2017,October,10,869,,,,,,Cermaq Canada,Noo-la,Broughton Archipelago,,,0,1,0,1,0,1,0,1,10/1/2017,2
,2017,October,10,871,,,,,,Creative Salmon Company,Baxter Islet,Discovery Islands,,,0,1,0,1,0,1,0,1,10/28/2017,2
,2017,October,10,892,,,,,,Grieg Seafood BC,Binns Island,Port Hardy,,,0,1,0,1,0,1,0,1,10/7/2017,2
,2017,October,10,1059,,,,,,Grieg Seafood BC,Swanson,Broughton Archipelago,,,0,1,0,1,0,1,0,1,10/8/2017,2
,2017,October,10,1145,,,,,,Grieg Seafood BC,Shelter Bay,Broughton Archipelago,,,0,1,0,1,0,1,0,1,10/21/2017,2
,2017,October,10,1237,,,,,,Grieg Seafood BC,Port Elizabeth,Quatsino Sound,,,0,1,0,1,0,1,0,1,10/20/2017,2
,2017,October,10,1288,,,,,,Grieg Seafood BC,Ghi ya,Port Hardy,,,0,1,0,1,0,1,0,1,n/a,2
,2017,October,10,1293,,,,,,Grieg Seafood BC,Glacial Creek,Port Hardy,,,0,1,0,1,0,1,0,1,n/a,2
,2017,October,10,1300,,,,,,Grieg Seafood BC,Althorpe,Discovery Islands,,,0,1,0,1,0,1,0,1,10/24/2017,2
,2017,October,10,1338,,,,,,Grieg Seafood BC,Muchalat North,Quatsino Sound,,,0,1,0,1,0,1,0,1,10/17/2017,2
,2017,October,10,1350,,,,,,Grieg Seafood BC,Vantage,Port Hardy,,,0,1,0,1,0,1,0,1,10/19/2017,2
,2017,October,10,1401,,,,,,Cermaq Canada,Burdwood,Discovery Islands,,,0,1,0,1,0,1,0,1,10/1/2017,2
,2017,October,10,1507,,,,,,Cermaq Canada,Plover Point,Clayoquot Sound,,,0,1,0,1,0,1,0,1,10/17/2017,2
,2017,October,10,1537,,,,,,Cermaq Canada,Barnes Bay,Clayoquot Sound,,,0,1,0,1,0,1,0,1,n/a,2
,2017,October,10,1581,,,,,,Grieg Seafood BC,Lees Bay,Discovery Islands,,,0,1,0,1,0,1,0,1,10/3/2017,2
,2017,October,10,1618,,,,,,Grieg Seafood BC,Lutes Creek,Broughton Archipelago,,,0,1,0,1,0,1,0,1,10/8/2017,2
,2017,October,10,1697,,,,,,Creative Salmon Company,Duncan Island,Sunshine Coast,,,0,1,0,1,0,1,0,1,10/25/2017,1
,2017,October,10,1698,,,,,,Creative Salmon Company,Ahlstrom,Sunshine Coast,,,0,1,0,1,0,1,0,1,10/28/2017,1
,2017,October,10,1702,,,,,,Grieg Seafood BC,Koskimo,Central Coast,,,0,1,0,1,0,1,0,1,10/27/2017,1
,2017,October,10,1738,,,,,,Creative Salmon Company,Bare Bluff,Nootka Sound,,,0,1,0,1,0,1,0,1,10/24/2017,1
,2017,October,10,1762,,,,,,Creative Salmon Company,Kunechin,Nootka Sound,,,0,1,0,1,0,1,0,1,10/14/2017,1
,2017,October,10,1789,,,,,,Creative Salmon Company,Cypress Harbour,Nootka Sound,,,0,1,0,1,0,1,0,1,10/15/2017,1
,2017,October,10,1825,,,,,,Creative Salmon Company,Ross Pass,Broughton Archipelago,,,0,1,0,1,0,1,0,1,n/a,1
,2017,October,10,1839,,,,,,Creative Salmon Company,93,Broughton Archipelago,,,0,1,0,1,0,1,0,1,10/17/2017,1
,2017,October,10,1849,,,,,,Creative Salmon Company,Rant Point,Nootka Sound,,,0,1,0,1,0,1,0,1,10/18/2017,1
,2017,October,10,1862,,,,,,Creative Salmon Company,Lime Point,Esperanza Inlet,,,0,1,0,1,0,1,0,1,n/a,1
,2017,October,10,1895,,,,,,Grieg Seafood BC,Upper Retreat,Central Coast,,,0,1,0,1,0,1,0,1,10/28/2017,1
,2017,October,10,7053,,,,,,Grieg Seafood BC,Hecate,Port Hardy,,,0,1,0,1,0,1,0,1,10/3/2017,1
,2017,October,10,7054,,,,,,Grieg Seafood BC,94,Port Hardy,,,0,1,0,1,0,1,0,1,10/31/2017,1
,2017,October,10,7713,,,,,,Grieg Seafood BC,Doyle Island,Central Coast,,,0,1,0,1,0,1,0,1,10/1/2017,1
,2017,October,10,7714,,,,,,Grieg Seafood BC,Alexander,Central Coast,,,0,1,0,1,0,1,0,1,10/25/2017,1
,2017,September,9,144,,,,,,Grieg Seafood BC,Marsh Bay,Quatsino Sound,,,0,1,0,1,0,1,0,1,9/16/2017,1
,2017,September,9,211,,,,,,Grieg Seafood BC,Salten,Discovery Islands,,,0,1,0,1,0,1,0,1,42991,1
,2017,September,9,227,,,,,,Cermaq Canada,Baxter Islets,Clayoquot Sound,,,0,1,0,1,0,1,0,1,9/17/2017,1
,2017,September,9,234,,,,,,Cermaq Canada,Fortune Channel,Clayoquot Sound,,,0,1,0,1,0,1,0,1,42993,2
,2017,September,9,303,,,,,,Grieg Seafood BC,Humphrey Rock,Sunshine Coast,,,0,1,0,1,0,1,0,1,n/a,2
,2017,September,9,306,,,,,,Cermaq Canada,92,Discovery Islands,,,0,1,0,1,0,1,0,1,9/2/2017,1
,2017,September,9,458,,,,,,Cermaq Canada,Esperanza,Broughton Archipelago,,,0,1,0,1,0,1,0,1,9/30/2017,1
,2017,September,9,465,,,,,,Grieg Seafood BC,87,Broughton Archipelago,,,0,1,0,1,0,1,0,1,9/18/2017,1
,2017,September,9,467,,,,,,Grieg Seafood BC,Phillips Arm,Broughton Archipelago,,,0,1,0,1,0,1,0,1,9/19/2017,1
,2017,September,9,526,,,,,,Cermaq Canada,Shelter Pass,Clayoquot Sound,,,0,1,0,1,0,1,0,1,9/17/2017,1
,2017,September,9,540,,,,,,Cermaq Canada,Gore,Clayoquot Sound,,,0,1,0,1,0,1,0,1,9/1/2017,1
,2017,September,9,543,,,,,,Cermaq Canada,Robertson,Clayoquot Sound,,,0,1,0,1,0,1,0,1,n/a,1
,2017,September,9,821,,,,,,Grieg Seafood BC,Kid Bay,Broughton Archipelago,,,0,1,0,1,0,1,0,1,9/11/2017,1
,2017,September,9,869,,,,,,Cermaq Canada,Noo-la,Broughton Archipelago,,,0,1,0,1,0,1,0,1,9/2/2017,2
,2017,September,9,871,,,,,,Creative Salmon Company,Baxter Islet,Discovery Islands,,,0,1,0,1,0,1,0,1,9/17/2017,2
,2017,September,9,892,,,,,,Grieg Seafood BC,Binns Island,Port Hardy,,,0,1,0,1,0,1,0,1,9/6/2017,2
,2017,September,9,1059,,,,,,Grieg Seafood BC,Swanson,Broughton Archipelago,,,0,1,0,1,0,1,0,1,9/21/2017,2
,2017,September,9,1144,,,,,,Cermaq Canada,Chancellor Channel,Broughton Archipelago,,,0,1,0,1,0,1,0,1,9/2/2017,2
,2017,September,9,1145,,,,,,Grieg Seafood BC,Shelter Bay,Broughton Archipelago,,,0,1,0,1,0,1,0,1,9/12/2017,2
,2017,September,9,1350,,,,,,Grieg Seafood BC,Vantage,Port Hardy,,,0,1,0,1,0,1,0,1,9/27/2017,1
,2017,September,9,1401,,,,,,Cermaq Canada,Burdwood,Discovery Islands,,,0,1,0,1,0,1,0,1,9/15/2017,1
,2017,September,9,1507,,,,,,Cermaq Canada,Plover Point,Clayoquot Sound,,,0,1,0,1,0,1,0,1,9/2/2017,1
,2017,September,9,1537,,,,,,Cermaq Canada,Barnes Bay,Clayoquot Sound,,,0,1,0,1,0,1,0,1,n/a,1
,2017,September,9,1586,,,,,,Grieg Seafood BC,Frederick Arm,Broughton Archipelago,,,0,1,0,1,0,1,0,1,9/27/2017,2
,2017,September,9,1618,,,,,,Grieg Seafood BC,Lutes Creek,Broughton Archipelago,,,0,1,0,1,0,1,0,1,9/3/2017,2
,2017,September,9,1697,,,,,,Creative Salmon Company,Duncan Island,Sunshine Coast,,,0,1,0,1,0,1,0,1,9/8/2017,2
,2017,September,9,1698,,,,,,Creative Salmon Company,Ahlstrom,Sunshine Coast,,,0,1,0,1,0,1,0,1,9/29/2017,2
,2017,September,9,1700,,,,,,Creative Salmon Company,Raza Island,Nootka Sound,,,0,1,0,1,0,1,0,1,9/8/2017,2
,2017,September,9,1738,,,,,,Creative Salmon Company,Bare Bluff,Nootka Sound,,,0,1,0,1,0,1,0,1,9/18/2017,2
,2017,September,9,1789,,,,,,Creative Salmon Company,Cypress Harbour,Nootka Sound,,,0,1,0,1,0,1,0,1,9/8/2017,2
,2017,September,9,1825,,,,,,Creative Salmon Company,Ross Pass,Broughton Archipelago,,,0,1,0,1,0,1,0,1,42996,2
,2017,September,9,1849,,,,,,Creative Salmon Company,Rant Point,Nootka Sound,,,0,1,0,1,0,1,0,1,42991,2
,2017,September,9,7053,,,,,,Grieg Seafood BC,Hecate,Port Hardy,,,0,1,0,1,0,1,0,1,9/19/2017,2
,2017,September,9,7054,,,,,,Grieg Seafood BC,94,Port Hardy,,,0,1,0,1,0,1,0,1,n/a,2
,2017,September,9,7713,,,,,,Grieg Seafood BC,Doyle Island,Central Coast,,,0,1,0,1,0,1,0,1,9/9/2017,2
,2017,September,9,7714,,,,,,Grieg Seafood BC,Alexander,Central Coast,,,0,1,0,1,0,1,0,1,9/8/2017,2
,2018,April,4,141,,,,,,Grieg Seafood BC,Sheep Passage,Broughton Archipelago,,,0,1,0,1,0,1,0,1,4/16/2018,2
,2018,April,4,143,,,,,,Grieg Seafood BC,Maude Island,Broughton Archipelago,,,0,1,0,1,0,1,0,1,4/10/2018,2
,2018,April,4,144,,,,,,Grieg Seafood BC,Marsh Bay,Quatsino Sound,,,0,1,0,1,0,1,0,1,n/a,2
,2018,April,4,211,,,,,,Grieg Seafood BC,Salten,Discovery Islands,,,0,1,0,1,0,1,0,1,4/18/2018,2
,2018,April,4,221,,,,,,Creative Salmon Company,91,Sunshine Coast,,,0,1,0,1,0,1,0,1,4/4/2018,2
,2018,April,4,227,,,,,,Cermaq Canada,Baxter Islets,Clayoquot Sound,,,0,1,0,1,0,1,0,1,4/11/2018,2
,2018,April,4,234,,,,,,Cermaq Canada,Fortune Channel,Clayoquot Sound,,,0,1,0,1,0,1,0,1,4/14/2018,2
,2018,April,4,303,,,,,,Grieg Seafood BC,Humphrey Rock,Sunshine Coast,,,0,1,0,1,0,1,0,1,n/a,2
,2018,April,4,304,,,,,,Cermaq Canada,Sir Edmund Bay,Discovery Islands,,,0,1,0,1,0,1,0,1,4/26/2018,1
,2018,April,4,306,,,,,,Cermaq Canada,92,Discovery Islands,,,0,1,0,1,0,1,0,1,4/27/2018,1
,2018,April,4,314,,,,,,Cermaq Canada,Sonora Point,Clayoquot Sound,,,0,1,0,1,0,1,0,1,4/27/2018,1
,2018,April,4,332,,,,,,Creative Salmon Company,St. Vincent Bay,Sunshine Coast,,,0,1,0,1,0,1,0,1,4/21/2018,1
,2018,April,4,458,,,,,,Cermaq Canada,Esperanza,Broughton Archipelago,,,0,1,0,1,0,1,0,1,4/3/2018,2
,2018,April,4,465,,,,,,Grieg Seafood BC,87,Broughton Archipelago,,,0,1,0,1,0,1,0,1,4/25/2018,2
,2018,April,4,467,,,,,,Grieg Seafood BC,Phillips Arm,Broughton Archipelago,,,0,1,0,1,0,1,0,1,4/3/2018,2
,2018,April,4,520,,,,,,Cermaq Canada,Bedwell,Clayoquot Sound,,,0,1,0,1,0,1,0,1,4/28/2018,2
,2018,April,4,526,,,,,,Cermaq Canada,Shelter Pass,Clayoquot Sound,,,0,1,0,1,0,1,0,1,4/12/2018,2
,2018,April,4,527,,,,,,Cermaq Canada,Steamer,Clayoquot Sound,,,0,1,0,1,0,1,0,1,43204,2
,2018,April,4,540,,,,,,Cermaq Canada,Gore,Clayoquot Sound,,,0,1,0,1,0,1,0,1,4/26/2018,2
,2018,April,4,543,,,,,,Cermaq Canada,Robertson,Clayoquot Sound,,,0,1,0,1,0,1,0,1,4/28/2018,2
,2018,April,4,728,,,,,,Cermaq Canada,Wanx talis,Broughton Archipelago,,,0,1,0,1,0,1,0,1,4/26/2018,2
,2018,April,4,746,,,,,,Creative Salmon Company,Wehlis Bay,Sunshine Coast,,,0,1,0,1,0,1,0,1,4/22/2018,2
,2018,April,4,820,,,,,,Grieg Seafood BC,97,Broughton Archipelago,,,0,1,0,1,0,1,0,1,n/a,2
,2018,April,4,821,,,,,,Grieg Seafood BC,Kid Bay,Broughton Archipelago,,,0,1,0,1,0,1,0,1,4/15/2018,2
,2018,April,4,831,,,,,,Grieg Seafood BC,Venture Point,Port Hardy,,,0,1,0,1,0,1,0,1,4/14/2018,1
,2018,April,4,869,,,,,,Cermaq Canada,Noo-la,Broughton Archipelago,,,0,1,0,1,0,1,0,1,n/a,1
,2018,April,4,871,,,,,,Creative Salmon Company,Baxter Islet,Discovery Islands,,,0,1,0,1,0,1,0,1,4/25/2018,1
,2018,April,4,892,,,,,,Grieg Seafood BC,Binns Island,Port Hardy,,,0,1,0,1,0,1,0,1,4/4/2018,1
,2018,April,4,1059,,,,,,Grieg Seafood BC,Swanson,Broughton Archipelago,,,0,1,0,1,0,1,0,1,4/4/2018,1
,2018,April,4,1079,,,,,,Creative Salmon Company,Williamson,Esperanza Inlet,,,0,1,0,1,0,1,0,1,4/24/2018,1
,2018,April,4,1136,,,,,,Grieg Seafood BC,Tsa-ya,Discovery Islands,,,0,1,0,1,0,1,0,1,4/23/2018,1
,2018,April,4,1144,,,,,,Cermaq Canada,Chancellor Channel,Broughton Archipelago,,,0,1,0,1,0,1,0,1,4/26/2018,1
,2018,April,4,1237,,,,,,Grieg Seafood BC,Port Elizabeth,Quatsino Sound,,,0,1,0,1,0,1,0,1,4/3/2018,1
